# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  3 12:09:15 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and pl_bmassjstr in [0.25, 13]
# CONSTRAINT:  and pl_orbeccenstr not null
# CONSTRAINT:  and pl_orbeccenlim = 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-778 b,TOI-778,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,4.63361100,0.00000100,-0.00000100,0,0.060000,0.003000,-0.003000,0,15.400,0.500,-0.500,0,1.370,0.040,-0.040,0,878.00000,77.00000,-72.00000,0,2.80000,0.20000,-0.20000,0,Mass,0.210000,0.040000,-0.040000,0,,,,,1561,33,-32,0,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,F3 V,6643.00,150.00,-150.00,0,1.71,0.05,-0.05,0,1.40,0.05,-0.05,0,0.000,0.080,-0.080,0,[m/H],4.05,0.17,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h17m20.12s,199.3338503,-15d16m25.34s,-15.2737046,161.7430000,1.1230000,-1.1080000,9.1090000,0.0030000,-0.0030000,8.0550000,0.0330000,-0.0330000,8.9943600,0.0006720,-0.0006720,2023-05-03,2023-05,2023-05-03
TOI-2180 b,TOI-2180,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,260.79000000,0.59000000,-0.58000000,0,0.828000,0.012000,-0.012000,0,11.321,0.247,-0.213,0,1.010,0.022,-0.019,0,875.61726,27.65107,-25.74410,0,2.75500,0.08700,-0.08100,0,Mass,0.368300,0.007300,-0.007300,0,2.71,0.13,-0.13,0,348,3,-4,0,1,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,G5,5695.00,58.00,-60.00,0,1.64,0.03,-0.03,0,1.11,0.05,-0.05,0,0.253,0.057,-0.057,0,[Fe/H],4.06,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h31m46.47s,277.9436300,+56d39m02.44s,56.6506789,116.6850000,0.2670000,-0.2660000,9.1620000,0.0020000,-0.0020000,7.6040000,0.0160000,-0.0160000,9.0113300,0.0002360,-0.0002360,2022-01-10,2022-02,2022-01-10
TOI-150.01,TOI-150,1,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,5.85748700,0.00008900,-0.00009700,0,0.070370,0.000870,-0.000880,0,14.067,0.235,-0.213,0,1.255,0.021,-0.019,0,797.75330,38.13960,-38.13960,0,2.51000,0.12000,-0.12000,0,Mass,0.262000,0.045000,-0.037000,0,,,,,1404,7,-6,0,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,F,6255.00,90.00,-90.00,0,1.53,0.01,-0.01,0,1.35,0.04,-0.03,0,0.280,0.036,-0.036,0,[Fe/H],4.13,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h31m51.70s,112.9654210,-73d36m21.73s,-73.6060358,336.2670000,1.9270000,-1.9050000,11.3900000,0.0150000,-0.0150000,9.9400000,0.0190000,-0.0190000,11.3408000,0.0003160,-0.0003160,2019-11-01,2019-11,2019-11-07
TOI-4201 b,TOI-4201,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>,3.58191940,0.00000110,-0.00000110,0,0.040000,0.001000,-0.001000,0,13.675,0.448,-0.448,0,1.220,0.040,-0.040,0,788.21445,28.60456,-28.60456,0,2.48000,0.09000,-0.09000,0,Mass,0.041000,0.015000,-0.015000,0,45.20,3.20,-3.20,0,725,20,-20,0,0,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>,M1.0+/-0.5,3794.00,79.00,-79.00,0,0.63,0.02,-0.02,0,0.61,0.02,-0.02,0,0.520,0.080,-0.080,0,[Fe/H],4.64,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h01m53.93s,90.4747237,-13d27m40.94s,-13.4613710,189.0110000,0.9885000,-0.9885000,15.1630000,0.0800000,-0.0800000,11.3680000,0.0250000,-0.0250000,14.5001000,0.0004410,-0.0004410,2023-09-19,2023-07,2023-09-19
TOI-1333 b,TOI-1333,1,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,4.72021900,0.00001100,-0.00001100,0,0.062600,0.001100,-0.001200,0,15.648,0.628,-0.605,0,1.396,0.056,-0.054,0,753.25710,76.27920,-76.27920,0,2.37000,0.24000,-0.24000,0,Mass,0.073000,0.092000,-0.052000,0,,,,,1679,35,-34,0,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,,6274.00,97.00,-97.00,0,1.93,0.06,-0.06,0,1.46,0.08,-0.08,0,0.119,0.078,-0.077,0,[Fe/H],4.03,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h40m03.49s,325.0145363,+48d24m24.36s,48.4067674,200.4920000,1.2020000,-1.1880000,9.4380000,0.0030000,-0.0030000,8.2720000,0.0240000,-0.0240000,9.3503900,0.0002130,-0.0002130,2021-02-25,2021-04,2021-03-04
TOI-4791 b,TOI-4791,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.28088000,0.00002200,-0.00002300,0,0.055500,0.001100,-0.001200,0,12.442,0.560,-0.560,0,1.110,0.050,-0.050,0,734.18362,101.70509,-104.88337,0,2.31000,0.32000,-0.33000,0,Mass,0.000000,,,0,783.20,56.60,-50.00,0,1472,26,-24,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,6058.00,99.00,-94.00,0,1.41,0.04,-0.04,0,1.24,0.07,-0.08,0,0.207,0.085,-0.089,0,[Fe/H],4.23,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h17m33.21s,109.3883818,-19d49m44.18s,-19.8289392,328.8020000,3.6960000,-3.6160000,11.5410000,0.0140000,-0.0140000,10.0190000,0.0230000,-0.0230000,11.3152000,0.0006050,-0.0006050,2023-02-27,2023-03,2023-02-27
TOI-4562 b,TOI-4562,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEITZMANN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220810854H/abstract target=ref>Heitzmann et al. 2022</a>,225.11781000,0.00025000,-0.00022000,0,0.768000,0.005000,-0.005000,0,12.530,0.150,-0.150,0,1.118,0.014,-0.013,0,732.00000,152.00000,-149.00000,0,2.30000,0.48000,-0.47000,0,Mass,0.760000,0.020000,-0.020000,0,,,,,318,4,-4,0,0,<a refstr=HEITZMANN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220810854H/abstract target=ref>Heitzmann et al. 2022</a>,F7 V,6096.00,32.00,-32.00,0,1.15,0.05,-0.05,0,1.19,0.06,-0.06,0,0.080,0.060,-0.060,0,[M/H],4.39,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h28m02.41s,112.0100593,-63d31m04.00s,-63.5177788,339.6050000,2.5280000,-2.4910000,12.1400000,0.2170000,-0.2170000,10.6190000,0.0230000,-0.0230000,11.9551000,0.0004210,-0.0004210,2023-02-07,2022-08,2023-02-07
TOI-4127 b,TOI-4127,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GUPTA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..234G/abstract target=ref>Gupta et al. 2023</a>,56.39879000,0.00010000,-0.00010000,0,0.308100,0.005500,-0.005800,0,12.285,0.437,-0.359,0,1.096,0.039,-0.032,0,731.00534,34.96112,-34.96112,0,2.30000,0.11000,-0.11000,0,Mass,0.747100,0.007800,-0.008600,0,22.30,1.50,-1.50,0,605,10,-8,0,0,<a refstr=GUPTA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..234G/abstract target=ref>Gupta et al. 2023</a>,F V,6096.00,115.00,-115.00,0,1.29,0.05,-0.05,0,1.23,0.07,-0.07,0,0.140,0.120,-0.120,0,[Fe/H],4.26,0.14,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h01m37.09s,105.4045516,+72d24m53.75s,72.4149297,319.6320000,3.3510000,-3.2830000,11.4410000,0.0100000,-0.0100000,10.2450000,0.0160000,-0.0160000,11.4122000,0.0005330,-0.0005330,2023-06-12,2023-06,2023-06-12
TOI-1820 b,TOI-1820,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>,4.86067400,0.00000500,-0.00000500,0,0.061000,0.003000,-0.003000,0,12.778,0.224,-0.224,0,1.140,0.020,-0.020,0,731.00534,63.56568,-63.56568,0,2.30000,0.20000,-0.20000,0,Mass,0.043000,0.008000,-0.008000,0,,,,,1375,12,-12,0,0,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>,,5734.00,50.00,-50.00,0,1.51,0.06,-0.06,0,1.04,0.13,-0.13,0,0.140,0.150,-0.150,0,[Fe/H],4.24,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h30m44.81s,187.6867207,+27d27m07.21s,27.4520016,248.5040000,3.6480000,-3.5460000,10.8990000,0.0110000,-0.0110000,9.5080000,0.0220000,-0.0220000,10.9653000,0.0008640,-0.0008640,2022-09-19,2022-04,2022-09-19
TOI-3331 A b,TOI-3331 A,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,2.01802310,0.00000430,-0.00000440,0,0.031440,0.000480,-0.000550,0,12.980,0.482,-0.482,0,1.158,0.043,-0.043,0,721.47048,50.85255,-50.85255,0,2.27000,0.16000,-0.16000,0,Mass,0.000000,0.048000,-0.052000,0,818.50,70.50,-61.00,0,1488,31,-29,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5609.00,92.00,-87.00,0,0.95,0.03,-0.03,0,1.02,0.05,-0.05,0,0.148,0.084,-0.084,0,[Fe/H],4.49,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h05m17.80s,271.3241672,-34d06m25.82s,-34.1071710,217.1930000,2.7480000,-2.6810000,11.6350000,0.0380000,-0.0380000,9.9140000,0.0260000,-0.0260000,11.8314000,0.0009780,-0.0009780,2022-08-29,2022-08,2022-08-29
TOI-1937 A b,TOI-1937 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,0.94667944,0.00000047,-0.00000047,0,0.019320,0.000350,-0.000390,0,13.978,0.661,-0.695,0,1.247,0.059,-0.062,0,638.83510,54.03083,-50.85255,0,2.01000,0.17000,-0.16000,0,Mass,0.000000,,,0,3230.00,220.00,-213.00,0,2097,35,-36,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5814.00,91.00,-93.00,0,1.08,0.03,-0.02,0,1.07,0.06,-0.06,0,0.196,0.084,-0.084,0,[Fe/H],4.40,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h45m28.97s,116.3707214,-52d22m59.73s,-52.3832587,415.1350000,2.9290000,-2.8890000,13.1800000,0.1030000,-0.1030000,11.2260000,0.0210000,-0.0210000,13.0168000,0.0007410,-0.0007410,2023-02-27,2023-03,2023-02-27
TOI-4515 b,TOI-4515,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A.135C/abstract target=ref>Carleo et al. 2024</a>,15.26644600,0.00001300,-0.00001300,0,0.118000,0.001000,-0.001000,0,12.170,0.430,-0.430,0,1.086,0.039,-0.039,0,637.00000,17.00000,-17.00000,0,2.00500,0.05200,-0.05200,0,Mass,0.461000,0.007000,-0.007000,0,,,,,705,10,-10,0,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A.135C/abstract target=ref>Carleo et al. 2024</a>,G8/G9,5433.00,70.00,-70.00,0,0.86,0.03,-0.03,0,0.95,0.02,-0.02,0,0.050,0.030,-0.030,0,[Fe/H],4.48,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h24m44.68s,21.1861778,+21d30m47.03s,21.5130638,193.4990000,1.7260000,-1.6970000,11.9380000,0.0340000,-0.0340000,10.1340000,0.0180000,-0.0180000,11.8121000,0.0006370,-0.0006370,2024-03-10,2024-02,2024-03-10
TIC 237913194 b,TIC 237913194,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,15.16886500,0.00001800,-0.00001800,0,0.120700,0.003700,-0.003700,0,12.520,0.605,-0.527,0,1.117,0.054,-0.047,0,617.22586,29.24036,-28.92253,0,1.94200,0.09200,-0.09100,0,Mass,0.575000,0.011000,-0.011000,0,,,,,974,,,0,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,G3,5788.00,80.00,-80.00,0,1.09,0.01,-0.01,0,1.03,0.06,-0.06,0,0.140,0.050,-0.050,0,[Fe/H],4.38,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.0630000,2.0510000,-2.0250000,12.1440000,0.0690000,-0.0690000,10.4850000,0.0210000,-0.0210000,11.9371000,0.0001760,-0.0001760,2020-12-10,2020-12,2020-12-17
TOI-1408 b,TOI-1408,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GALAZUTDINOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526L.111G/abstract target=ref>Galazutdinov et al. 2023</a>,4.42471100,0.00000160,-0.00000160,0,0.058040,0.000200,-0.000200,0,16.813,,,0,1.500,,,0,537.13001,63.56568,-63.56568,0,1.69000,0.20000,-0.20000,0,Mass,0.259000,0.026000,-0.026000,0,,,,,,,,,0,<a refstr=GALAZUTDINOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526L.111G/abstract target=ref>Galazutdinov et al. 2023</a>,,6306.00,32.00,-32.00,0,1.27,0.01,-0.01,0,1.33,0.01,-0.01,0,7.790,0.120,-0.120,0,[Fe/H],4.35,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m02.65s,313.5110469,+72d34m50.32s,72.5806455,139.4840000,0.4180000,-0.4170000,9.2700010,0.0030000,-0.0030000,8.0780000,0.0200000,-0.0200000,9.1879500,0.0002230,-0.0002230,2023-10-09,2023-11,2023-10-09
TOI-2977 b,TOI-2977,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,2.35056140,0.00000250,-0.00000250,0,0.033860,0.000670,-0.000500,0,13.159,0.347,-0.303,0,1.174,0.031,-0.027,0,533.95172,82.63539,-79.45710,0,1.68000,0.26000,-0.25000,0,Mass,0.000000,,,0,947.80,66.90,-61.70,0,1544,26,-26,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5691.00,94.00,-93.00,0,1.07,0.02,-0.02,0,0.94,0.06,-0.04,0,0.013,0.087,-0.085,0,[Fe/H],4.35,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h35m42.36s,143.9265177,-60d21m26.91s,-60.3574758,,,,12.6334000,0.0460000,-0.0460000,10.6660000,0.0260000,-0.0260000,12.4443000,0.0028760,-0.0028760,2023-02-27,2023-03,2023-02-27
