# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 10:11:32 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_orbper < 100
# CONSTRAINT:  and pl_radj not null
# CONSTRAINT:  and pl_radjlim = 0
# CONSTRAINT:  and pl_bmassj > 0.25
# CONSTRAINT:  and pl_orbeccenlim = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-76 b,WASP-76,1,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,1.80988198,0.00000064,-0.00000056,0,0.033000,0.000200,-0.000200,0,20.781,0.863,-0.852,0,1.854,0.077,-0.076,0,284.13860,4.44960,-4.13177,0,0.89400,0.01400,-0.01300,0,Mass,0.000000,,,0,4104.00,896.00,-896.00,0,2228,122,-122,0,0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,F7,6329.00,65.00,-65.00,0,1.76,0.07,-0.07,0,1.46,0.02,-0.02,0,0.366,0.053,-0.053,0,[Fe/H],4.20,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h46m31.90s,26.6329360,+02d42m01.40s,2.7003890,194.4590000,6.2060000,-5.8390000,9.5180000,0.0040000,-0.0040000,8.2430000,0.0310000,-0.0310000,9.3950700,0.0005560,-0.0005560,2024-07-12,2020-04,2024-07-12
WASP-123 b,WASP-123,1,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,2.97764120,0.00000230,-0.00000230,0,0.042630,0.000740,-0.000740,0,14.773,0.729,-0.729,0,1.318,0.065,-0.065,0,285.72917,11.44188,-11.44188,0,0.89900,0.03600,-0.03600,0,Mass,0.000000,,,0,,,,,1520,50,-50,0,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,G5,5740.00,130.00,-130.00,0,1.28,0.05,-0.05,0,1.17,0.06,-0.06,0,0.180,0.080,-0.080,0,[Fe/H],4.29,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m55.01s,289.4792124,-32d51m36.45s,-32.8601244,197.9960000,3.0830000,-2.9930000,11.0300000,0.0160000,-0.0160000,9.3620010,0.0210000,-0.0210000,10.8999000,0.0003320,-0.0003320,2016-06-01,2016-06,2016-06-03
WASP-180 A b,WASP-180 A,1,2,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,3.40926400,0.00000100,-0.00000100,0,0.048000,0.001000,-0.001000,0,13.899,0.448,-0.448,0,1.240,0.040,-0.040,0,286.04700,31.78300,-31.78300,0,0.90000,0.10000,-0.10000,0,Mass,0.000000,,,0,,,,,1540,40,-40,0,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,F7 V,6600.00,200.00,-200.00,0,1.19,0.06,-0.06,0,1.30,0.10,-0.10,0,0.100,0.200,-0.200,0,[Fe/H],4.42,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m34.14s,123.3922465,-01d58m58.03s,-1.9827874,253.9850000,3.4040000,-3.3160000,10.6550000,0.0090000,-0.0090000,9.8120000,0.0520000,-0.0520000,10.9134000,0.0006510,-0.0006510,2019-09-20,2019-12,2019-09-26
KELT-4 A b,KELT-4 A,1,3,1,Transit,2016,KELT,Published Confirmed,0,<a refstr=EASTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...45E/abstract target=ref>Eastman et al. 2016</a>,2.98959320,0.00000490,-0.00000490,0,0.043170,0.000790,-0.000740,0,19.044,0.516,-0.504,0,1.699,0.046,-0.045,0,286.68266,19.06980,-18.75197,0,0.90200,0.06000,-0.05900,0,Mass,0.000000,,,0,1840.00,110.00,-110.00,0,1823,27,-27,0,0,<a refstr=EASTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...45E/abstract target=ref>Eastman et al. 2016</a>,F,6206.00,75.00,-75.00,0,1.60,0.04,-0.04,0,1.20,0.07,-0.06,0,-0.116,0.065,-0.069,0,[Fe/H],4.11,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m15.03s,157.0626200,+25d34m23.29s,25.5731366,218.0500000,2.1060000,-2.0670000,9.9800000,0.0300000,-0.0300000,8.6890000,0.0200000,-0.0200000,9.9570200,0.0008120,-0.0008120,2021-05-17,2016-02,2021-05-17
CoRoT-12 b,CoRoT-12,1,1,1,Transit,2010,CoRoT,Published Confirmed,0,<a refstr=GILLON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...520A..97G/abstract target=ref> Gillon et al. 2010 </a>,2.82804200,0.00001300,-0.00001300,0,0.040160,0.000930,-0.000920,0,16.140,1.460,-1.460,0,1.440,0.130,-0.130,0,291.43800,22.24700,-20.65800,0,0.91700,0.07000,-0.06500,0,Mass,0.070000,0.063000,-0.042000,0,,,,,1442,58,-58,0,0,<a refstr=GILLON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...520A..97G/abstract target=ref> Gillon et al. 2010 </a>,,5675.00,80.00,-80.00,0,1.12,0.10,-0.09,0,1.08,0.08,-0.07,0,0.160,0.100,-0.100,0,[Fe/H],4.38,0.07,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h43m03.76s,100.7656871,-01d17m47.20s,-1.2964437,1126.3700000,55.7450000,-55.7450000,15.5880000,0.1830000,-0.1830000,13.5570000,0.0420000,-0.0420000,15.3453000,0.0007700,-0.0007700,2014-05-14,2010-09,2014-05-14
HAT-P-33 b,HAT-P-33,1,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.47447000,0.00000100,-0.00000100,0,,,,,20.737,5.492,-5.492,0,1.850,0.490,-0.490,0,292.40360,158.91500,-158.91500,0,0.92000,0.50000,-0.50000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6446.00,88.00,-88.00,0,1.79,0.48,-0.48,0,1.82,1.45,-1.45,0,0.050,,,0,[Fe/H],4.15,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h32m44.22s,113.1842383,+33d50m06.08s,33.8350214,396.1100000,7.6470000,-7.3680000,11.0320000,0.0140000,-0.0140000,10.0040000,0.0180000,-0.0180000,11.0238000,0.0009340,-0.0009340,2018-04-25,2017-03,2018-04-26
TOI-2154 b,TOI-2154,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,3.82408010,0.00000250,-0.00000250,0,0.051300,0.001100,-0.001300,0,16.287,0.594,-0.538,0,1.453,0.053,-0.048,0,292.40213,60.38740,-57.20911,0,0.92000,0.19000,-0.18000,0,Mass,0.117000,0.100000,-0.079000,0,,,,,1580,27,-27,0,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,,6280.00,160.00,-160.00,0,1.40,0.05,-0.04,0,1.23,0.08,-0.09,0,0.011,0.071,-0.059,0,[Fe/H],4.24,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h44m06.76s,71.0281482,+84d21m51.35s,84.3642652,296.4600000,2.1740000,-2.1430000,11.0680000,0.0080000,-0.0080000,9.8500000,0.0250000,-0.0250000,11.0359000,0.0003990,-0.0003990,2023-03-15,2023-02,2023-03-15
TOI-2420 b,TOI-2420,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,5.84264100,0.00001500,-0.00001300,0,0.068400,0.006700,-0.005900,0,15.020,0.829,-0.807,0,1.340,0.074,-0.072,0,294.62693,27.01541,-25.10844,0,0.92700,0.08500,-0.07900,0,Mass,0.055000,0.036000,-0.031000,0,1017.00,167.00,-156.00,0,1572,61,-64,0,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,,,,,,2.37,0.12,-0.12,0,1.16,0.10,-0.10,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h59m18.44s,14.8268138,-19d46m16.19s,-19.7711643,435.1740000,7.3240000,-7.0900000,11.5740000,0.0920000,-0.0920000,9.8000000,0.0250000,-0.0250000,11.2863000,0.0006510,-0.0006510,2024-10-14,2024-10,2024-10-14
K2-140 b,K2-140,1,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,6.56918800,0.00003100,-0.00003100,0,0.068000,0.001000,-0.001000,0,13.563,1.009,-1.009,0,1.210,0.090,-0.090,0,295.58042,12.71314,-12.71314,0,0.93000,0.04000,-0.04000,0,Mass,0.000000,,,0,204.00,10.00,-10.00,0,962,28,-28,0,0,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,G6 V,5585.00,120.00,-120.00,0,1.06,0.07,-0.06,0,0.96,0.06,-0.04,0,0.100,0.100,-0.100,0,[Fe/H],4.40,0.20,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h32m32.96s,188.1373172,-09d36m27.40s,-9.6076115,347.9170000,8.2870000,-7.9170000,12.7270000,0.0920000,-0.0920000,10.9950000,0.0210000,-0.0210000,12.4814000,0.0001660,-0.0001660,2021-07-12,2019-01,2021-07-12
NGTS-8 b,NGTS-8,1,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),Published Confirmed,0,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,2.49970000,0.00001000,-0.00001000,0,0.035000,0.001000,-0.001000,0,12.218,0.336,-0.336,0,1.090,0.030,-0.030,0,295.58190,12.71320,-9.53490,0,0.93000,0.04000,-0.03000,0,Mass,0.010000,0.014000,-0.010000,0,503.00,33.00,-33.00,0,1345,19,-19,0,0,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,K0 V,5241.00,50.00,-50.00,0,0.98,0.02,-0.02,0,0.89,0.05,-0.04,0,0.240,0.090,-0.090,0,[Fe/H],4.41,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,428.9760000,5.6210000,-5.4810000,13.6900000,0.1030000,-0.1030000,11.6420000,0.0210000,-0.0210000,13.4954000,0.0003040,-0.0003040,2019-11-18,2020-01,2019-11-21
KELT-23 A b,KELT-23 A,1,2,1,Transit,2019,KELT-North,Published Confirmed,0,<a refstr=JOHNS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...78J/abstract target=ref>Johns et al. 2019</a>,2.25525100,0.00001100,-0.00001200,0,0.033020,0.000680,-0.000640,0,14.830,0.280,-0.280,0,1.323,0.025,-0.025,0,298.12454,15.25584,-13.98452,0,0.93800,0.04800,-0.04400,0,Mass,0.000000,,,0,991.18,51.43,-49.23,0,1561,20,-20,0,0,<a refstr=JOHNS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...78J/abstract target=ref>Johns et al. 2019</a>,G2 V,5899.00,49.00,-49.00,0,1.00,0.01,-0.01,0,0.94,0.06,-0.05,0,-0.105,0.078,-0.077,0,[Fe/H],4.42,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h28m35.19s,232.1466406,+66d21m31.35s,66.3587097,126.2610000,0.3520000,-0.3510000,10.3080000,0.0050000,-0.0050000,8.9040000,,,10.1820000,0.0004190,-0.0004190,2019-06-07,2019-08,2019-06-13
TOI-2193 A b,TOI-2193 A,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,2.12257350,0.00000160,-0.00000160,0,0.033190,0.000520,-0.000510,0,19.840,,,0,1.770,,,0,298.75870,57.20911,-57.20911,0,0.94000,0.18000,-0.18000,0,Mass,0.000000,,,0,1600.00,81.00,-81.00,0,1763,21,-22,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5966.00,73.00,-72.00,0,1.25,0.03,-0.03,0,1.08,0.05,-0.05,0,0.027,0.066,-0.052,0,[Fe/H],4.28,0.03,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m45.90s,313.6912320,-72d48m16.71s,-72.8046404,337.0640000,2.3850000,-2.3510000,11.9760000,0.0210000,-0.0210000,10.3830000,0.0210000,-0.0210000,11.8135000,0.0002030,-0.0002030,2022-08-29,2022-08,2022-08-29
KELT-12 b,KELT-12,1,1,1,Transit,2017,KELT-North,Published Confirmed,0,<a refstr=STEVENS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..178S/abstract target=ref>Stevens et al. 2017</a>,5.03162300,0.00003200,-0.00003100,0,0.067080,0.000970,-0.001300,0,19.952,1.906,-1.793,0,1.780,0.170,-0.160,0,301.93850,44.49620,-44.49620,0,0.95000,0.14000,-0.14000,0,Mass,0.000000,,,0,1749.00,235.00,-213.00,0,1800,57,-57,0,0,<a refstr=STEVENS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..178S/abstract target=ref>Stevens et al. 2017</a>,,6279.00,51.00,-51.00,0,2.37,0.17,-0.17,0,1.59,0.07,-0.09,0,0.190,0.084,-0.085,0,[Fe/H],3.89,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h50m33.72s,267.6404906,+36d34m12.63s,36.5701761,368.0300000,3.1570000,-3.1060000,10.5850000,0.0060000,-0.0060000,9.3620010,0.0170000,-0.0170000,10.4842000,0.0004090,-0.0004090,2017-04-24,2017-04,2017-04-27
TOI-4377 b,TOI-4377,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,4.37808100,0.00001900,-0.00001900,0,0.057900,0.001000,-0.001100,0,15.110,0.908,-0.908,0,1.348,0.081,-0.081,0,304.16179,28.28673,-27.65107,0,0.95700,0.08900,-0.08700,0,Mass,0.045000,0.053000,-0.032000,0,,,,,,,,,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,,4974.00,57.00,-57.00,0,3.52,0.15,-0.14,0,1.36,0.08,-0.07,0,0.205,0.038,-0.038,0,[Fe/H],3.39,0.16,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m43.79s,164.9324709,-82d13m16.86s,-82.2213501,455.8200000,4.9090000,-4.8080000,11.7070000,0.0520000,-0.0520000,9.1480000,0.0240000,-0.0240000,11.4565000,0.0003640,-0.0003640,2023-11-28,2023-11,2023-11-28
NGTS-30 b,NGTS-30,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BATTLEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240402974B/abstract target=ref>Battley et al. 2024</a>,98.29838000,0.00010000,-0.00009000,0,0.408000,0.019000,-0.019000,0,10.402,0.359,-0.359,0,0.928,0.032,-0.032,0,305.11527,17.79839,-17.79839,0,0.96000,0.05600,-0.05600,0,Mass,0.294000,0.014000,-0.010000,0,,,,,500,55,-84,0,0,<a refstr=BATTLEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240402974B/abstract target=ref>Battley et al. 2024</a>,,5455.00,80.00,-80.00,0,0.91,0.03,-0.03,0,0.94,0.06,-0.06,0,-0.030,0.080,-0.080,0,[Fe/H],4.30,0.50,-0.50,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h34m51.57s,173.7148670,-24d36m19.73s,-24.6054801,238.3770000,2.4380000,-2.3890000,12.5370000,0.2140000,-0.2140000,10.5010000,0.0220000,-0.0220000,12.1755000,0.0001790,-0.0001790,2024-04-15,2024-04,2024-04-15
WASP-58 b,WASP-58,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5.01718000,0.00001100,-0.00001100,0,,,,,16.029,1.569,-1.569,0,1.430,0.140,-0.140,0,308.29510,88.99240,-88.99240,0,0.97000,0.28000,-0.28000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5800.00,150.00,-150.00,0,1.22,0.11,-0.11,0,1.06,0.47,-0.47,0,-0.450,,,0,[Fe/H],4.27,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h18m48.30s,274.7012534,+45d10m19.99s,45.1722194,290.4040000,1.8300000,-1.8080000,11.6520000,0.0170000,-0.0170000,10.2850000,0.0200000,-0.0200000,11.6347000,0.0002710,-0.0002710,2018-04-25,2017-03,2018-04-26
