# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May  8 12:30:27 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr < 100
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr in [0.25, 13]
# CONSTRAINT:  and pl_orbeccenlim = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-79 b,WASP-79,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=GRESSIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A..34G/abstract target=ref>Gressier et al. 2023</a>,3.66239200000,0.00000400000,-0.00000400000,0,0.0519000000,0.0008000000,-0.0008000000,0,17.14974047,0.44835923,-0.44835923,0,1.53000000,0.04000000,-0.04000000,0,270.15414595,25.42627256,-25.42627256,0,0.85000000,0.08000000,-0.08000000,0,Mass,0.000000,,,0,,,,,1716.20,25.80,-24.40,0,0,<a refstr=GRESSIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A..34G/abstract target=ref>Gressier et al. 2023</a>,F5,6600.00,100.00,-100.00,0,1.510000,0.040000,-0.030000,0,1.390000,0.060000,-0.060000,0,0.0300,0.1000,-0.1000,0,[Fe/H],4.200000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h25m29.02s,66.3709016,-30d36m01.57s,-30.6004362,246.69000000,1.82000000,-1.79400000,10.0440000,0.0040000,-0.0040000,9.0560000,0.0230000,-0.0230000,9.9720200,0.0003030,-0.0003030,2023-08-22,2023-04,2023-08-22
HAT-P-13 b,HAT-P-13,1,1,2,Transit,2009,HATNet,Published Confirmed,0,<a refstr=WINN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...718..575W/abstract target=ref> Winn et al. 2010 </a>,2.91625000000,0.00001500000,-0.00001500000,0,,,,,14.25800000,0.72900000,-0.72900000,0,1.27200000,0.06500000,-0.06500000,0,270.46200000,12.07700000,-12.07700000,0,0.85100000,0.03800000,-0.03800000,0,Mass,0.013300,0.004100,-0.004100,0,,,,,,,,,1,<a refstr=WINN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...718..575W/abstract target=ref> Winn et al. 2010 </a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m31.77s,129.8823772,+47d21m06.87s,47.3519076,246.81000000,2.22800000,-2.18800000,10.4210000,0.0080000,-0.0080000,8.9750000,0.0170000,-0.0170000,10.4168000,0.0002540,-0.0002540,2014-10-15,2010-07,2014-10-15
WASP-1 b,WASP-1,1,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=MACIEJEWSKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AcA....64...27M/abstract target=ref> Maciejewski et al. 2014</a>,2.51994540000,0.00000050000,-0.00000050000,0,0.0388900000,0.0005300000,-0.0007300000,0,16.62300000,0.26900000,-0.38100000,0,1.48300000,0.02400000,-0.03400000,0,271.41500000,18.11600000,-16.52600000,0,0.85400000,0.05700000,-0.05200000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=MACIEJEWSKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AcA....64...27M/abstract target=ref> Maciejewski et al. 2014</a>,,,,,,1.470000,0.022000,-0.032000,0,1.240000,0.050000,-0.070000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h20m40.07s,5.1669536,+31d59m23.90s,31.9899732,393.07200000,10.80200000,-10.24900000,11.3080000,0.0200000,-0.0200000,10.2760000,0.0180000,-0.0180000,11.5349000,0.0006750,-0.0006750,2014-05-14,2014-03,2014-05-14
WASP-176 b,WASP-176,1,1,1,Transit,2020,SuperWASP-North,Published Confirmed,0,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,3.89905200000,0.00000500000,-0.00000500000,0,0.0535000000,0.0010000000,-0.0019000000,0,16.86954500,0.56045000,-0.50440500,0,1.50500000,0.05000000,-0.04500000,0,271.74465000,22.88376000,-21.93027000,0,0.85500000,0.07200000,-0.06900000,0,Mass,0.000000,,,0,,,,,1721.00,28.00,-21.00,0,0,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,F9,5941.00,77.00,-79.00,0,1.925000,0.047000,-0.044000,0,1.345000,0.080000,-0.130000,0,0.1640,0.0810,-0.0820,0,[Fe/H],3.995000,0.037000,-0.053000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m44.95s,313.6872928,+09d10m44.65s,9.1790688,568.42000000,11.93000000,-11.45800000,12.0060000,0.0230000,-0.0230000,10.6480000,0.0200000,-0.0200000,11.9392000,0.0002890,-0.0002890,2020-05-15,2020-06,2020-05-21
K2-238 b,K2-238,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,3.20466000000,0.00003000000,-0.00003000000,0,0.0460000000,0.0070000000,-0.0060000000,0,14.57170000,1.68135000,-1.56926000,0,1.30000000,0.15000000,-0.14000000,0,273.33380000,41.31790000,-38.13960000,0,0.86000000,0.13000000,-0.12000000,0,Mass,0.000000,,,0,,,,,1587.00,75.00,-76.00,0,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,G2 V,5630.00,78.00,-78.00,0,1.590000,0.160000,-0.160000,0,1.190000,0.080000,-0.080000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.110000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h10m49.04s,347.7043164,-07d51m27.21s,-7.8575592,537.96300000,,,13.9730000,0.1260000,-0.1260000,12.0320000,0.0330000,-0.0330000,13.6635000,0.0022470,-0.0022470,2018-06-26,2018-08,2018-06-21
WASP-59 b,WASP-59,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,7.91958500000,0.00001000000,-0.00001000000,0,0.0697000000,0.0011000000,-0.0011000000,0,8.68700000,0.76200000,-0.76200000,0,0.77500000,0.06800000,-0.06800000,0,274.27600000,14.30200000,-14.30200000,0,0.86300000,0.04500000,-0.04500000,0,Mass,0.100000,0.042000,-0.042000,0,,,,,670.00,35.00,-35.00,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K5 V,4650.00,150.00,-150.00,0,0.613000,0.044000,-0.044000,0,0.719000,0.035000,-0.035000,0,-0.1500,0.1100,-0.1100,0,[Fe/H],4.720000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m29.51s,349.6229547,+24d53m21.40s,24.8892770,115.93600000,0.57400000,-0.56800000,12.6590000,0.0570000,-0.0570000,9.7230000,0.0180000,-0.0180000,12.3142000,0.0002690,-0.0002690,2014-05-14,2013-01,2014-05-14
K2-99 b,K2-99,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=SMITH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5035S/abstract target=ref>Smith et al. 2022</a>,18.24783000000,0.00003000000,-0.00003000000,0,0.1530000000,0.0010000000,-0.0010000000,0,11.88151954,0.11208981,-0.11208981,0,1.06000000,0.01000000,-0.01000000,0,276.51071409,6.35656814,-6.35656814,0,0.87000000,0.02000000,-0.02000000,0,Mass,0.220000,0.010000,-0.010000,0,,,,,1184.00,19.00,-19.00,0,0,<a refstr=SMITH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5035S/abstract target=ref>Smith et al. 2022</a>,,6069.00,92.00,-92.00,0,2.550000,0.020000,-0.020000,0,1.440000,0.030000,-0.030000,0,0.2000,0.0700,-0.0700,0,[Fe/H],3.783000,0.004000,-0.004000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943,519.22900000,12.99800000,-12.38900000,11.1490000,0.0130000,-0.0130000,9.7200000,0.0210000,-0.0210000,10.9485000,0.0005670,-0.0005670,2025-02-24,2022-03,2025-02-24
WASP-155 b,WASP-155,1,1,1,Transit,2025,SuperWASP,Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,3.11041300000,0.00000100000,-0.00000100000,0,0.0430000000,0.0020000000,-0.0020000000,0,13.45077684,0.67253884,-0.67253884,0,1.20000000,0.06000000,-0.06000000,0,276.82854250,57.20911326,-57.20911326,0,0.87100000,0.18000000,-0.18000000,0,Mass,0.000000,,,0,771.0000,119.0000,-119.0000,0,1468.00,76.00,-76.00,0,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,,5660.00,100.00,-100.00,0,1.240000,0.060000,-0.060000,0,1.090000,0.070000,-0.070000,0,0.0000,0.3000,-0.3000,0,[Fe/H],4.300000,0.500000,-0.500000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h11m55.13s,347.9797230,+33d02m51.41s,33.0476125,399.63000000,4.94300000,-4.82500000,12.3650000,0.0330000,-0.0330000,10.8600000,0.0260000,-0.0260000,12.4962000,0.0002570,-0.0002570,2025-04-21,2025-04,2025-04-21
TOI-2295 b,TOI-2295,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,30.03330200000,0.00007200000,-0.00007300000,0,0.1992000000,0.0039000000,-0.0041000000,0,16.47720163,9.52763359,-5.94075977,0,1.47000000,0.85000000,-0.53000000,0,278.09985612,13.34879309,-13.03096469,0,0.87500000,0.04200000,-0.04100000,0,Mass,0.334000,0.012000,-0.012000,0,,,,,747.00,24.00,-24.00,0,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,,5730.00,140.00,-140.00,0,1.459000,0.056000,-0.058000,0,1.168000,0.070000,-0.071000,0,0.3160,0.0400,-0.0400,0,[Fe/H],4.176000,0.042000,-0.039000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h46m18.29s,281.5761962,+50d29m32.88s,50.4924657,126.27900000,0.39600000,-0.39400000,9.5950000,0.0040000,-0.0040000,8.1110000,0.0130000,-0.0130000,9.4613800,0.0002350,-0.0002350,2025-03-03,2025-02,2025-03-03
HAT-P-29 b,HAT-P-29,1,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5.72319000000,0.00004900000,-0.00004900000,0,,,,,13.11453000,1.45717000,-1.45717000,0,1.17000000,0.13000000,-0.13000000,0,279.69040000,79.45750000,-79.45750000,0,0.88000000,0.25000000,-0.25000000,0,Mass,0.090000,0.050000,-0.050000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6087.00,88.00,-88.00,0,1.300000,0.140000,-0.140000,0,1.450000,0.600000,-0.600000,0,0.2100,,,0,[Fe/H],4.340000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,313.57600000,4.43000000,-4.31000000,11.8250000,0.0210000,-0.0210000,10.2970000,0.0200000,-0.0200000,11.7336000,0.0003280,-0.0003280,2018-04-25,2017-03,2018-04-26
TOI-1478 b,TOI-1478,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RICE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..104R/abstract target=ref>Rice et al. 2022</a>,10.18021170000,0.00000710000,-0.00000710000,0,0.0818000000,0.0130000000,-0.0085000000,0,11.99360935,1.79343691,-1.12089807,0,1.07000000,0.16000000,-0.10000000,0,279.68899816,34.96112477,-38.13940884,0,0.88000000,0.11000000,-0.12000000,0,Mass,0.055000,0.032000,-0.032000,0,,,,,,,,,0,<a refstr=RICE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..104R/abstract target=ref>Rice et al. 2022</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h25m44.10s,126.4337428,-13d33m34.37s,-13.5595485,152.89200000,0.91500000,-0.90500000,10.7230000,0.0090000,-0.0090000,9.2010000,0.0210000,-0.0210000,10.6624000,0.0002170,-0.0002170,2025-04-07,2022-09,2025-04-07
WASP-28 b,WASP-28,1,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,3.40883495000,0.00000015000,-0.00000015000,0,0.0442000000,0.0010000000,-0.0010000000,0,13.66374747,0.31385146,-0.31385146,0,1.21900000,0.02800000,-0.02800000,0,282.54945382,18.43404761,-18.43404761,0,0.88900000,0.05800000,-0.05800000,0,Mass,0.000000,,,0,,,,,1456.00,40.00,-40.00,0,0,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,,,,,,1.083000,0.025000,-0.025000,0,0.993000,0.067000,-0.067000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849,348.49400000,5.65400000,-5.47900000,12.2740000,0.0690000,-0.0690000,10.7320000,0.0240000,-0.0240000,12.0286000,0.0002720,-0.0002720,2022-02-22,2020-01,2022-02-22
WASP-145 A b,WASP-145 A,1,2,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,1.76903810000,0.00000080000,-0.00000080000,0,0.0261000000,0.0005000000,-0.0005000000,0,10.08810000,4.48360000,-4.48360000,0,0.90000000,0.40000000,-0.40000000,0,282.86870000,12.71320000,-12.71320000,0,0.89000000,0.04000000,-0.04000000,0,Mass,0.000000,,,0,,,,,1200.00,60.00,-60.00,0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,4900.00,150.00,-150.00,0,0.680000,0.070000,-0.070000,0,0.760000,0.040000,-0.040000,0,-0.0400,0.1000,-0.1000,0,,4.650000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.29900000,0.24150000,-0.24030000,11.6360000,0.0230000,-0.0230000,9.1940000,0.0290000,-0.0290000,11.3583000,0.0006900,-0.0006900,2018-10-24,2019-01,2018-10-26
HAT-P-45 b,HAT-P-45,1,1,1,Transit,2014,HATNet,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,3.12899200000,0.00002100000,-0.00002100000,0,0.0452000000,0.0007000000,-0.0007000000,0,15.98400000,1.96200000,-0.97500000,0,1.42600000,0.17500000,-0.08700000,0,283.49200000,43.54100000,-31.46400000,0,0.89200000,0.13700000,-0.09900000,0,Mass,0.049000,0.063000,-0.063000,0,,,,,1652.00,90.00,-52.00,0,0,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,,6330.00,100.00,-100.00,0,1.319000,0.155000,-0.072000,0,1.259000,0.058000,-0.058000,0,0.0700,0.1000,-0.1000,0,[Fe/H],4.300000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h17m29.58s,274.3732697,-03d22m51.81s,-3.3810594,298.64000000,6.03100000,-5.80100000,12.7830000,0.0800000,-0.0800000,10.2010000,0.0230000,-0.0230000,12.3977000,0.0001910,-0.0001910,2014-05-14,2014-06,2014-05-14
WASP-76 b,WASP-76,1,2,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,1.80988198000,0.00000064000,-0.00000056000,0,0.0330000000,0.0002000000,-0.0002000000,0,20.78145022,0.86309151,-0.85188253,0,1.85400000,0.07700000,-0.07600000,0,284.13859586,4.44959770,-4.13176929,0,0.89400000,0.01400000,-0.01300000,0,Mass,0.000000,,,0,4104.0000,896.0000,-896.0000,0,2228.00,122.00,-122.00,0,0,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>,F7,6329.00,65.00,-65.00,0,1.756000,0.071000,-0.071000,0,1.458000,0.021000,-0.021000,0,0.3660,0.0530,-0.0530,0,[Fe/H],4.196000,0.106000,-0.106000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h46m31.90s,26.6329360,+02d42m01.40s,2.7003890,194.45900000,6.20600000,-5.83900000,9.5180000,0.0040000,-0.0040000,8.2430000,0.0310000,-0.0310000,9.3950700,0.0005560,-0.0005560,2024-07-12,2020-04,2024-07-12
